"File_Name" "Network_Group_Name" "Network_Name" "Source" "Pubmed_ID"
"228" "Co-expression.Payton-Ley-2009.txt" "Co-expression" "Payton-Ley-2009" "GEO" 19451695
"229" "Co-expression.Pellagatti-Boultwood-2010.txt" "Co-expression" "Pellagatti-Boultwood-2010" "GEO" 20220779
"230" "Co-expression.Peng-Katze-2009.txt" "Co-expression" "Peng-Katze-2009" "GEO" 19671175
"231" "Co-expression.Peri-Russo-2012.txt" "Co-expression" "Peri-Russo-2012" "GEO" 23057841
"232" "Co-expression.Petruzziello-Pellegrini-Marsden-2012.txt" "Co-expression" "Petruzziello-Pellegrini-Marsden-2012" "GEO" 22232208
"233" "Co-expression.Pfister-Pommier-2009.txt" "Co-expression" "Pfister-Pommier-2009" "GEO" 19584232
"234" "Co-expression.Popovici-Pusztai-2010_A.txt" "Co-expression" "Popovici-Pusztai-2010 A" "GEO" 20064235
"235" "Co-expression.Popovici-Pusztai-2010_B.txt" "Co-expression" "Popovici-Pusztai-2010 B" "GEO" 20064235
"236" "Co-expression.Postel-Vinay-Delattre-2012.txt" "Co-expression" "Postel-Vinay-Delattre-2012" "GEO" 22327514
"237" "Co-expression.Potti-Nevins-2006.txt" "Co-expression" "Potti-Nevins-2006" "GEO" 16899777
"238" "Co-expression.Radtke-Downing-2009.txt" "Co-expression" "Radtke-Downing-2009" "GEO" 19651601
"239" "Co-expression.Raman-Crystal-2009.txt" "Co-expression" "Raman-Crystal-2009" "GEO" 19852842
"240" "Co-expression.Raponi-Beer-2006.txt" "Co-expression" "Raponi-Beer-2006" "GEO" 16885343
"241" "Co-expression.Raue-Trappe-2012.txt" "Co-expression" "Raue-Trappe-2012" "GEO" 22302958
"242" "Co-expression.Reeve-Halloran-2013.txt" "Co-expression" "Reeve-Halloran-2013" "GEO" 23356949
"243" "Co-expression.Ross-Brown-2000.txt" "Co-expression" "Ross-Brown-2000" "SUPPLEMENTARY_MATERIAL" 10700174
"244" "Co-expression.Ross-Perou-2001.txt" "Co-expression" "Ross-Perou-2001" "SUPPLEMENTARY_MATERIAL" 11673656
"245" "Co-expression.Rotunno-Landi-2011.txt" "Co-expression" "Rotunno-Landi-2011" "GEO" 21742797
"246" "Co-expression.Rousseaux-Khochbin-2013.txt" "Co-expression" "Rousseaux-Khochbin-2013" "GEO" 23698379
"247" "Co-expression.Sabatier-Bertucci-2011_A.txt" "Co-expression" "Sabatier-Bertucci-2011 A" "GEO" 20490655
"248" "Co-expression.Sabatier-Bertucci-2011_B.txt" "Co-expression" "Sabatier-Bertucci-2011 B" "GEO" 22110708
"249" "Co-expression.Salas-Chibon-2015.txt" "Co-expression" "Salas-Chibon-2015" "GEO" 25878329
"250" "Co-expression.Salaverria-Siebert-2011.txt" "Co-expression" "Salaverria-Siebert-2011" "GEO" 21487109
"251" "Co-expression.Savola-Vakkila-2011.txt" "Co-expression" "Savola-Vakkila-2011" "GEO" 22084725
"252" "Co-expression.Scatolini-Chiorino-2010.txt" "Co-expression" "Scatolini-Chiorino-2010" "GEO" 19795447
"253" "Co-expression.Scherzer-Gullans-2007.txt" "Co-expression" "Scherzer-Gullans-2007" "GEO" 17215369
"254" "Co-expression.Schmidt-Gehrmann-2008.txt" "Co-expression" "Schmidt-Gehrmann-2008" "GEO" 18593943
"255" "Co-expression.Scholtysik-Kuppers-2015.txt" "Co-expression" "Scholtysik-Kuppers-2015" "GEO" 25042405
"256" "Co-expression.Scott-Rimsza-2014.txt" "Co-expression" "Scott-Rimsza-2014" "GEO" 24398326
"257" "Co-expression.Sears-Subramaniam-2009.txt" "Co-expression" "Sears-Subramaniam-2009" "GEO" 19841271
"258" "Co-expression.Seok-Tompkins-2013.txt" "Co-expression" "Seok-Tompkins-2013" "GEO" 23401516
"259" "Co-expression.Shahmanesh-Tomlinson-2015.txt" "Co-expression" "Shahmanesh-Tomlinson-2015" "GEO" 25617630
"260" "Co-expression.Shalhoub-Martin-2010.txt" "Co-expression" "Shalhoub-Martin-2010" "GEO" 20665672
"261" "Co-expression.Shaykhiev-Crystal-2011.txt" "Co-expression" "Shaykhiev-Crystal-2011" "GEO" 20820852
"262" "Co-expression.Shea-Musser-2010.txt" "Co-expression" "Shea-Musser-2010" "GEO" 20179180
"263" "Co-expression.Shedden-Beer-2008.txt" "Co-expression" "Shedden-Beer-2008" "GEO" 18641660
"264" "Co-expression.Sheffer-Domany-2009_A.txt" "Co-expression" "Sheffer-Domany-2009 A" "GEO" 19359472
"265" "Co-expression.Sheffer-Domany-2009_B.txt" "Co-expression" "Sheffer-Domany-2009 B" "GEO" 19359472
"266" "Co-expression.Singh-Celli-2011.txt" "Co-expression" "Singh-Celli-2011" "GEO" 21441172
"267" "Co-expression.Sinnaeve-Granger-2009.txt" "Co-expression" "Sinnaeve-Granger-2009" "GEO" 19750006
"268" "Co-expression.Skov-Hasselbalch-2011.txt" "Co-expression" "Skov-Hasselbalch-2011" "GEO" 21447007
"269" "Co-expression.Skrzypczak-Ostrowsk-2010.txt" "Co-expression" "Skrzypczak-Ostrowsk-2010" "GEO" 20957034
"270" "Co-expression.Smeets-Christiaens-2011.txt" "Co-expression" "Smeets-Christiaens-2011" "GEO" 21116709
"271" "Co-expression.Smirnov-Cheung-2012.txt" "Co-expression" "Smirnov-Cheung-2012" "GEO" 21844125
"272" "Co-expression.Smith-Beauchamp-2010.txt" "Co-expression" "Smith-Beauchamp-2010" "GEO" 19914252
"273" "Co-expression.Sorich-Evans-2008.txt" "Co-expression" "Sorich-Evans-2008" "GEO" 18416598
"274" "Co-expression.Sotiriou-Delorenzi-2006.txt" "Co-expression" "Sotiriou-Delorenzi-2006" "GEO" 16478745
"275" "Co-expression.Spira-Brody-2007.txt" "Co-expression" "Spira-Brody-2007" "GEO" 17334370
"276" "Co-expression.Steidl-Gascoyne-2010.txt" "Co-expression" "Steidl-Gascoyne-2010" "GEO" 20220182
"277" "Co-expression.Stinson-Dornan-2011.txt" "Co-expression" "Stinson-Dornan-2011" "GEO" 21673316
"278" "Co-expression.Stirewalt-Radich-2008.txt" "Co-expression" "Stirewalt-Radich-2008" "GEO" 17910043
"279" "Co-expression.Stratford-Yeh-2010.txt" "Co-expression" "Stratford-Yeh-2010" "GEO" 20644708
"280" "Co-expression.Stretch-Baracos-2013.txt" "Co-expression" "Stretch-Baracos-2013" "GEO" 23755224
"281" "Co-expression.Strulovici-Barel-Crystal-2010.txt" "Co-expression" "Strulovici-Barel-Crystal-2010" "GEO" 20693378
"282" "Co-expression.Sun-Fine-2006.txt" "Co-expression" "Sun-Fine-2006" "GEO" 16616334
"283" "Co-expression.Sun-Troester-2013.txt" "Co-expression" "Sun-Troester-2013" "GEO" 23918601
"284" "Co-expression.Suarez-Farinas-Krueger-2012.txt" "Co-expression" "Suarez-Farinas-Krueger-2012" "GEO" 22763790
"285" "Co-expression.Swan-Spiller-2013.txt" "Co-expression" "Swan-Spiller-2013" "GEO" 22684480
"286" "Co-expression.Symmans-Pusztai-2010.txt" "Co-expression" "Symmans-Pusztai-2010" "GEO" 20697068
"287" "Co-expression.Srlie-Brresen-Dale-2001.txt" "Co-expression" "Srlie-Brresen-Dale-2001" "SUPPLEMENTARY_MATERIAL" 11553815
"288" "Co-expression.Tabchy-Pusztai-2010.txt" "Co-expression" "Tabchy-Pusztai-2010" "GEO" 20829329
"289" "Co-expression.Tacchetti-Cavo-2014.txt" "Co-expression" "Tacchetti-Cavo-2014" "GEO" 25159313
"290" "Co-expression.Takahashi-Sugihara-2015.txt" "Co-expression" "Takahashi-Sugihara-2015" "GEO" 26499327
"291" "Co-expression.Tan-Thiery-2014.txt" "Co-expression" "Tan-Thiery-2014" "GEO" 25214461
"292" "Co-expression.Tarca-Zechner-2013.txt" "Co-expression" "Tarca-Zechner-2013" "GEO" 23966112
"293" "Co-expression.Taskesen-Dohner-2011.txt" "Co-expression" "Taskesen-Dohner-2011" "GEO" 21177436
"294" "Co-expression.Tateno-Hirabayashi-2013.txt" "Co-expression" "Tateno-Hirabayashi-2013" "GEO" 23526252
"295" "Co-expression.Taylor-Belle-2007.txt" "Co-expression" "Taylor-Belle-2007" "GEO" 17267482
"296" "Co-expression.Taylor-Kwo-2008.txt" "Co-expression" "Taylor-Kwo-2008" "GEO" 18986530
"297" "Co-expression.Thomas-Potter-2015.txt" "Co-expression" "Thomas-Potter-2015" "GEO" 25927723
"298" "Co-expression.Thurnherr-Lee-2016.txt" "Co-expression" "Thurnherr-Lee-2016" "GEO" 26817861
"299" "Co-expression.Tian-Shaughnessy-2003_A.txt" "Co-expression" "Tian-Shaughnessy-2003 A" "GEO" 14695408
"300" "Co-expression.Tian-Shaughnessy-2003_B.txt" "Co-expression" "Tian-Shaughnessy-2003 B" "GEO" 14695408
"301" "Co-expression.Tilley-Crystal-2011.txt" "Co-expression" "Tilley-Crystal-2011" "GEO" 21829517
"302" "Co-expression.Toedter-Baribaud-2011.txt" "Co-expression" "Toedter-Baribaud-2011" "GEO" 21448149
"303" "Co-expression.Tomasson-Ley-2008.txt" "Co-expression" "Tomasson-Ley-2008" "GEO" 18270328
"304" "Co-expression.Tomida-Takahashi-2009.txt" "Co-expression" "Tomida-Takahashi-2009" "GEO" 19414676
"305" "Co-expression.Tothill-Bowtell-2008_A.txt" "Co-expression" "Tothill-Bowtell-2008 A" "GEO" 18698038
"306" "Co-expression.Tothill-Bowtell-2008_B.txt" "Co-expression" "Tothill-Bowtell-2008 B" "GEO" 18698038
"307" "Co-expression.Tripathi-Beauchamp-2014.txt" "Co-expression" "Tripathi-Beauchamp-2014" "GEO" 25320007
"308" "Co-expression.Tsukamoto-Sugihara-2011.txt" "Co-expression" "Tsukamoto-Sugihara-2011" "GEO" 21270110
"309" "Co-expression.Vallat-Bahram-2013.txt" "Co-expression" "Vallat-Bahram-2013" "GEO" 23267079
"310" "Co-expression.Verhaak-Valk-2009.txt" "Co-expression" "Verhaak-Valk-2009" "GEO" 18838472
"311" "Co-expression.Voraphani-Wenzel-2014.txt" "Co-expression" "Voraphani-Wenzel-2014" "GEO" 24518246
"312" "Co-expression.Wagner-Ashkenazi-2007.txt" "Co-expression" "Wagner-Ashkenazi-2007" "GEO" 17767167
"313" "Co-expression.Wang-Crystal-2011.txt" "Co-expression" "Wang-Crystal-2011" "GEO" 21490961
"314" "Co-expression.Wang-Foekens-2005.txt" "Co-expression" "Wang-Foekens-2005" "GEO" 15721472
"315" "Co-expression.Wang-McClelland-2010_A.txt" "Co-expression" "Wang-McClelland-2010 A" "GEO" 20663908
"316" "Co-expression.Wang-McClelland-2010_B.txt" "Co-expression" "Wang-McClelland-2010 B" "GEO" 20663908
"317" "Co-expression.Wardell-McDonnell-2012.txt" "Co-expression" "Wardell-McDonnell-2012" "GEO" 22570330
"318" "Co-expression.Warren-Tompkins-2009.txt" "Co-expression" "Warren-Tompkins-2009" "GEO" 19593405
"319" "Co-expression.Watanabe-Muto-2011.txt" "Co-expression" "Watanabe-Muto-2011" "GEO" 21680303
"320" "Co-expression.Watanabe-Nagawa-2007.txt" "Co-expression" "Watanabe-Nagawa-2007" "GEO" 17255260
"321" "Co-expression.Whitfield-Botstein-2002.txt" "Co-expression" "Whitfield-Botstein-2002" "SUPPLEMENTARY_MATERIAL" 12058064
"322" "Co-expression.Williams-DeVane-Edwards-2013.txt" "Co-expression" "Williams-DeVane-Edwards-2013" "GEO" 24188919
"323" "Co-expression.Williams-Gascoyne-2010.txt" "Co-expression" "Williams-Gascoyne-2010" "GEO" 20688907
"324" "Co-expression.Winter-Larson-2007.txt" "Co-expression" "Winter-Larson-2007" "GEO" 17495134
"325" "Co-expression.Wong-Aronow-2007.txt" "Co-expression" "Wong-Aronow-2007" "GEO" 17374846
"326" "Co-expression.Wong-Shanley-2009_A.txt" "Co-expression" "Wong-Shanley-2009 A" "GEO" 19325468
"327" "Co-expression.Wong-Shanley-2009_B.txt" "Co-expression" "Wong-Shanley-2009 B" "GEO" 19624809
"328" "Co-expression.Woodruff-Fahy-2007.txt" "Co-expression" "Woodruff-Fahy-2007" "GEO" 17898169
"329" "Co-expression.Woods-Ginsburg-2013.txt" "Co-expression" "Woods-Ginsburg-2013" "GEO" 23326326
"330" "Co-expression.Wouters-Delwel-2009.txt" "Co-expression" "Wouters-Delwel-2009" "GEO" 19171880
"331" "Co-expression.Wynn-Wong-2011.txt" "Co-expression" "Wynn-Wong-2011" "GEO" 21738952
"332" "Co-expression.Xiang-Weilbaecher-2015.txt" "Co-expression" "Xiang-Weilbaecher-2015" "GEO" 26269605
"333" "Co-expression.Xiao-Tompkins-2011.txt" "Co-expression" "Xiao-Tompkins-2011" "GEO" 22110166
"334" "Co-expression.Xu-Shannon-2013.txt" "Co-expression" "Xu-Shannon-2013" "GEO" 23733505
"335" "Co-expression.Yang-Steele-2012.txt" "Co-expression" "Yang-Steele-2012" "GEO" 22761659
"336" "Co-expression.Yao-Jallal-2008.txt" "Co-expression" "Yao-Jallal-2008" "GEO" 18648529
"337" "Co-expression.Yoshihara-Tanaka-2010.txt" "Co-expression" "Yoshihara-Tanaka-2010" "GEO" 20300634
"338" "Co-expression.Yu-Lee-2012.txt" "Co-expression" "Yu-Lee-2012" "GEO" 23251464
"339" "Co-expression.Yu-Tan-2008.txt" "Co-expression" "Yu-Tan-2008" "GEO" 18636107
"340" "Co-expression.Zaas-Ginsburg-2009.txt" "Co-expression" "Zaas-Ginsburg-2009" "GEO" 19664979
"341" "Co-expression.Zangrando-Basso-2009.txt" "Co-expression" "Zangrando-Basso-2009" "GEO" 19549311
"342" "Co-expression.Zhang-Foekens-2009.txt" "Co-expression" "Zhang-Foekens-2009" "GEO" 18821012
"343" "Co-expression.Zhang-Mullighan-2012.txt" "Co-expression" "Zhang-Mullighan-2012" "GEO" 22237106
"344" "Co-expression.Zhou-O'Keefe-2010.txt" "Co-expression" "Zhou-O'Keefe-2010" "GEO" 20479259
"345" "Co-expression.de_Cremoux-Spyratos-2011.txt" "Co-expression" "de Cremoux-Spyratos-2011" "GEO" 21631949
"346" "Co-expression.de_Sousa_E_Melo-Medema-2011.txt" "Co-expression" "de Sousa E Melo-Medema-2011" "GEO" 22056143
"347" "Co-expression.den_Boon-Ahlquist-2015.txt" "Co-expression" "den Boon-Ahlquist-2015" "GEO" 26056290
"348" "Co-expression.Ramaswamy-Golub-2001.txt" "Co-expression" "Ramaswamy-Golub-2001" "SUPPLEMENTARY_MATERIAL" 11742071
"349" "Co-expression.Wang-Maris-2006.txt" "Co-expression" "Wang-Maris-2006" "GEO" 16778177
"350" "Co-expression.Mallon-McKay-2013.txt" "Co-expression" "Mallon-McKay-2013" "GEO" 23117585
"351" "Co-expression.Alizadeh-Staudt-2000.txt" "Co-expression" "Alizadeh-Staudt-2000" "SUPPLEMENTARY_MATERIAL" 10676951
"352" "Co-expression.Boldrick-Relman-2002.txt" "Co-expression" "Boldrick-Relman-2002" "SUPPLEMENTARY_MATERIAL" 11805339
"353" "Co-expression.Bild-Nevins-2006_B.txt" "Co-expression" "Bild-Nevins-2006 B" "GEO" 16273092
"354" "Co-expression.Rieger-Chu-2004.txt" "Co-expression" "Rieger-Chu-2004" "GEO" 15096622
"355" "Co-expression.Burington-Shaughnessy-2008.txt" "Co-expression" "Burington-Shaughnessy-2008" "GEO" 18676754
"356" "Co-expression.Dobbin-Giordano-2005.txt" "Co-expression" "Dobbin-Giordano-2005" "GEO" 15701842
"357" "Co-expression.Perou-Botstein-1999.txt" "Co-expression" "Perou-Botstein-1999" "SUPPLEMENTARY_MATERIAL" 10430922
"358" "Co-expression.Innocenti-Brown-2011.txt" "Co-expression" "Innocenti-Brown-2011" "GEO" 21637794
"359" "Co-expression.Wang-Cheung-2015.txt" "Co-expression" "Wang-Cheung-2015" "GEO" 26202599
"360" "Co-expression.Perou-Botstein-2000.txt" "Co-expression" "Perou-Botstein-2000" "SUPPLEMENTARY_MATERIAL" 10963602
"361" "Co-expression.Wu-Garvey-2007.txt" "Co-expression" "Wu-Garvey-2007" "GEO" 17709892
"362" "Co-expression.Rosenwald-Staudt-2001.txt" "Co-expression" "Rosenwald-Staudt-2001" "SUPPLEMENTARY_MATERIAL" 11733578
"363" "Co-expression.Roth-Zlotnik-2006.txt" "Co-expression" "Roth-Zlotnik-2006" "GEO" 16572319
"364" "Co-expression.Chen-Brown-2002.txt" "Co-expression" "Chen-Brown-2002" "SUPPLEMENTARY_MATERIAL" 12058060
"365" "Co-expression.Bahr-Bowler-2013.txt" "Co-expression" "Bahr-Bowler-2013" "GEO" 23590301
"366" "Co-expression.Noble-Diehl-2008.txt" "Co-expression" "Noble-Diehl-2008" "GEO" 18523026
"367" "Co-expression.Smirnov-Cheung-2009.txt" "Co-expression" "Smirnov-Cheung-2009" "GEO" 19349959
"368" "Physical_Interactions.Abu-Odeh-Aqeilan-2014.txt" "Physical Interactions" "Abu-Odeh-Aqeilan-2014" "IREF" 24550385
"369" "Physical_Interactions.Agrawal-Sedivy-2010.txt" "Physical Interactions" "Agrawal-Sedivy-2010" "IREF" 21150319
"370" "Physical_Interactions.Aichem-Groettrup-2012.txt" "Physical Interactions" "Aichem-Groettrup-2012" "IREF" 22797925
"371" "Physical_Interactions.Albers-Koegl-2005.txt" "Physical Interactions" "Albers-Koegl-2005" "IREF" 15604093
"372" "Physical_Interactions.Alexandru-Deshaies-2008.txt" "Physical Interactions" "Alexandru-Deshaies-2008" "IREF" 18775313
"373" "Physical_Interactions.Andresen-Flores-Morales-2014.txt" "Physical Interactions" "Andresen-Flores-Morales-2014" "IREF" 24337577
"374" "Physical_Interactions.Arbuckle-Grant-2010.txt" "Physical Interactions" "Arbuckle-Grant-2010" "IREF" 20467438
"375" "Physical_Interactions.Arroyo-Aloy-2014.txt" "Physical Interactions" "Arroyo-Aloy-2014" "IREF" 24412244
"376" "Physical_Interactions.Arroyo-Aloy-2015.txt" "Physical Interactions" "Arroyo-Aloy-2015" "IREF" 25640309
"377" "Physical_Interactions.BIOGRID-SMALL-SCALE-STUDIES.txt" "Physical Interactions" "BIOGRID-SMALL-SCALE-STUDIES" "BIOGRID" 0
"378" "Physical_Interactions.Bandyopadhyay-Ideker-2010.txt" "Physical Interactions" "Bandyopadhyay-Ideker-2010" "IREF" 20936779
"379" "Physical_Interactions.Bantscheff-Drewes-2011.txt" "Physical Interactions" "Bantscheff-Drewes-2011" "BIOGRID" 21258344
"380" "Physical_Interactions.Barr-Knapp-2009.txt" "Physical Interactions" "Barr-Knapp-2009" "IREF" 19167335
"381" "Physical_Interactions.Barrios-Rodiles-Wrana-2005.txt" "Physical Interactions" "Barrios-Rodiles-Wrana-2005" "IREF" 15761153
"382" "Physical_Interactions.Behrends-Harper-2010.txt" "Physical Interactions" "Behrends-Harper-2010" "IREF" 20562859
"383" "Physical_Interactions.Behzadnia-Luhrmann-2007.txt" "Physical Interactions" "Behzadnia-Luhrmann-2007" "IREF" 17332742
"384" "Physical_Interactions.Bennett-Harper-2010.txt" "Physical Interactions" "Bennett-Harper-2010" "BIOGRID" 21145461
"385" "Physical_Interactions.Benzinger-Hermeking-2005.txt" "Physical Interactions" "Benzinger-Hermeking-2005" "IREF" 15778465
"386" "Physical_Interactions.Berggard-James-2006.txt" "Physical Interactions" "Berggard-James-2006" "IREF" 16512683
"387" "Physical_Interactions.Bett-Hay-2013.txt" "Physical Interactions" "Bett-Hay-2013" "IREF" 23398456
"388" "Physical_Interactions.Bhatnagar-Attie-2014.txt" "Physical Interactions" "Bhatnagar-Attie-2014" "IREF" 25002582
"389" "Physical_Interactions.Blandin-Richard-2013.txt" "Physical Interactions" "Blandin-Richard-2013" "IREF" 23414517
"390" "Physical_Interactions.Blomen-Brummelkamp-2015.txt" "Physical Interactions" "Blomen-Brummelkamp-2015" "BIOGRID" 26472760
"391" "Physical_Interactions.Bogachek-Weigel-2014.txt" "Physical Interactions" "Bogachek-Weigel-2014" "IREF" 24835590
"392" "Physical_Interactions.Bonacci-Soubeyran-2014.txt" "Physical Interactions" "Bonacci-Soubeyran-2014" "IREF" 24654937
"393" "Physical_Interactions.Bouwmeester-Superti-Furga-2004.txt" "Physical Interactions" "Bouwmeester-Superti-Furga-2004" "IREF" 14743216
"394" "Physical_Interactions.Brajenovic-Drewes-2004.txt" "Physical Interactions" "Brajenovic-Drewes-2004" "IREF" 14676191
"395" "Physical_Interactions.Brehme-Superti-Furga-2009.txt" "Physical Interactions" "Brehme-Superti-Furga-2009" "IREF" 19380743
"396" "Physical_Interactions.Bruderer-Hay-2011.txt" "Physical Interactions" "Bruderer-Hay-2011" "IREF" 21252943
"397" "Physical_Interactions.Butland-Hayden-2014.txt" "Physical Interactions" "Butland-Hayden-2014" "IREF" 24705354
"398" "Physical_Interactions.Byron-Humphries-2012.txt" "Physical Interactions" "Byron-Humphries-2012" "IREF" 22623428
"399" "Physical_Interactions.Cai-Conaway-2007.txt" "Physical Interactions" "Cai-Conaway-2007" "BIOGRID" 17721549
"400" "Physical_Interactions.Camargo-Brandon-2007.txt" "Physical Interactions" "Camargo-Brandon-2007" "IREF" 17043677
"401" "Physical_Interactions.Campos-Reinberg-2015.txt" "Physical Interactions" "Campos-Reinberg-2015" "BIOGRID" 26527279
"402" "Physical_Interactions.Cao-Chinnaiyan-2014.txt" "Physical Interactions" "Cao-Chinnaiyan-2014" "IREF" 24457600
"403" "Physical_Interactions.Carmon-Liu-2014.txt" "Physical Interactions" "Carmon-Liu-2014" "IREF" 24639526
"404" "Physical_Interactions.Chen-Ge-2013.txt" "Physical Interactions" "Chen-Ge-2013" "IREF" 23824909
"405" "Physical_Interactions.Chen-Zhang-2013.txt" "Physical Interactions" "Chen-Zhang-2013" "IREF" 23402259
"406" "Physical_Interactions.Christianson-Kopito-2011.txt" "Physical Interactions" "Christianson-Kopito-2011" "IREF" 22119785
"407" "Physical_Interactions.Cloutier-Coulombe-2013.txt" "Physical Interactions" "Cloutier-Coulombe-2013" "IREF" 23349634
"408" "Physical_Interactions.Colland-Gauthier-2004.txt" "Physical Interactions" "Colland-Gauthier-2004" "IREF" 15231748
"409" "Physical_Interactions.Corominas-Iakoucheva-2014.txt" "Physical Interactions" "Corominas-Iakoucheva-2014" "IREF" 24722188
"410" "Physical_Interactions.Couzens-Gingras-2013.txt" "Physical Interactions" "Couzens-Gingras-2013" "BIOGRID" 24255178
"411" "Physical_Interactions.Cox-Rizzino-2013.txt" "Physical Interactions" "Cox-Rizzino-2013" "IREF" 23667531
"412" "Physical_Interactions.Coyaud-Raught-2015.txt" "Physical Interactions" "Coyaud-Raught-2015" "BIOGRID" 25900982
"413" "Physical_Interactions.Danielsen-Nielsen-2011.txt" "Physical Interactions" "Danielsen-Nielsen-2011" "IREF" 21139048
"414" "Physical_Interactions.Dart-Wells-2015.txt" "Physical Interactions" "Dart-Wells-2015" "BIOGRID" 26598620
"415" "Physical_Interactions.Diner-Cristea-2015.txt" "Physical Interactions" "Diner-Cristea-2015" "BIOGRID" 25693804
"416" "Physical_Interactions.Drissi-Boisvert-2015.txt" "Physical Interactions" "Drissi-Boisvert-2015" "BIOGRID" 25963833
"417" "Physical_Interactions.Dyer-Sobral-2010.txt" "Physical Interactions" "Dyer-Sobral-2010" "IREF" 20711500
"418" "Physical_Interactions.Emanuele-Elledge-2011.txt" "Physical Interactions" "Emanuele-Elledge-2011" "IREF" 21963094
"419" "Physical_Interactions.Emdal-Olsen-2015.txt" "Physical Interactions" "Emdal-Olsen-2015" "BIOGRID" 25921289
"420" "Physical_Interactions.Ewing-Figeys-2007.txt" "Physical Interactions" "Ewing-Figeys-2007" "IREF" 17353931
"421" "Physical_Interactions.Fenner-Prehn-2010.txt" "Physical Interactions" "Fenner-Prehn-2010" "IREF" 20098747
"422" "Physical_Interactions.Floyd-Pagliarini-2016.txt" "Physical Interactions" "Floyd-Pagliarini-2016" "BIOGRID" 27499296
"423" "Physical_Interactions.Foerster-Ritter-2013.txt" "Physical Interactions" "Foerster-Ritter-2013" "IREF" 23956138
"424" "Physical_Interactions.Fogeron-Lange-2013.txt" "Physical Interactions" "Fogeron-Lange-2013" "BIOGRID" 23443559
"425" "Physical_Interactions.Foster-Marshall-2013.txt" "Physical Interactions" "Foster-Marshall-2013" "IREF" 23438482
"426" "Physical_Interactions.Freibaum-Taylor-2010.txt" "Physical Interactions" "Freibaum-Taylor-2010" "IREF" 20020773
"427" "Physical_Interactions.Gabriel-Baumgrass-2016.txt" "Physical Interactions" "Gabriel-Baumgrass-2016" "BIOGRID" 27637333
"428" "Physical_Interactions.Galligan-Howley-2015.txt" "Physical Interactions" "Galligan-Howley-2015" "BIOGRID" 25476789
"429" "Physical_Interactions.Gao-Reinberg-2012.txt" "Physical Interactions" "Gao-Reinberg-2012" "IREF" 22325352
"430" "Physical_Interactions.Gautier-Hall-2009.txt" "Physical Interactions" "Gautier-Hall-2009" "IREF" 19454010
"431" "Physical_Interactions.Giannone-Liu-2010.txt" "Physical Interactions" "Giannone-Liu-2010" "IREF" 20811636
"432" "Physical_Interactions.Glatter-Gstaiger-2009.txt" "Physical Interactions" "Glatter-Gstaiger-2009" "BIOGRID" 19156129
"433" "Physical_Interactions.Gloeckner-Ueffing-2007.txt" "Physical Interactions" "Gloeckner-Ueffing-2007" "BIOGRID" 17979178
"434" "Physical_Interactions.Goehler-Wanker-2004.txt" "Physical Interactions" "Goehler-Wanker-2004" "IREF" 15383276
"435" "Physical_Interactions.Golebiowski-Hay-2009.txt" "Physical Interactions" "Golebiowski-Hay-2009" "IREF" 19471022
"436" "Physical_Interactions.Goudreault-Gingras-2009.txt" "Physical Interactions" "Goudreault-Gingras-2009" "IREF" 18782753
"437" "Physical_Interactions.Grant-2010.txt" "Physical Interactions" "Grant-2010" "IREF" 21110914
"438" "Physical_Interactions.Greco-Cristea-2011.txt" "Physical Interactions" "Greco-Cristea-2011" "IREF" 21081666
"439" "Physical_Interactions.Grossmann-Stelzl-2015.txt" "Physical Interactions" "Grossmann-Stelzl-2015" "BIOGRID" 25814554
"440" "Physical_Interactions.Guarani-Harper-2014.txt" "Physical Interactions" "Guarani-Harper-2014" "BIOGRID" 24344204
"441" "Physical_Interactions.Gupta-Pelletier-2015.txt" "Physical Interactions" "Gupta-Pelletier-2015" "BIOGRID" 26638075
"442" "Physical_Interactions.Hanson-Clayton-2014.txt" "Physical Interactions" "Hanson-Clayton-2014" "IREF" 24711643
"443" "Physical_Interactions.Hauri-Gstaiger-2013.txt" "Physical Interactions" "Hauri-Gstaiger-2013" "BIOGRID" 24366813
"444" "Physical_Interactions.Havrylov-Redowicz-2009.txt" "Physical Interactions" "Havrylov-Redowicz-2009" "IREF" 19531213
"445" "Physical_Interactions.Havugimana-Emili-2012.txt" "Physical Interactions" "Havugimana-Emili-2012" "BIOGRID" 22939629
"446" "Physical_Interactions.Hayes-Urbe-2012.txt" "Physical Interactions" "Hayes-Urbe-2012" "IREF" 23105109
"447" "Physical_Interactions.Hegele-Stelzl-2012_A.txt" "Physical Interactions" "Hegele-Stelzl-2012 A" "BIOGRID" 22365833
"448" "Physical_Interactions.Hegele-Stelzl-2012_B.txt" "Physical Interactions" "Hegele-Stelzl-2012 B" "BIOGRID" 22365833
"449" "Physical_Interactions.Hein-Mann-2015.txt" "Physical Interactions" "Hein-Mann-2015" "BIOGRID" 26496610
"450" "Physical_Interactions.Hill-Livingston-2014.txt" "Physical Interactions" "Hill-Livingston-2014" "IREF" 25184681
"451" "Physical_Interactions.Humphries-Humphries-2009.txt" "Physical Interactions" "Humphries-Humphries-2009" "IREF" 19738201
"452" "Physical_Interactions.Hutchins-Peters-2010.txt" "Physical Interactions" "Hutchins-Peters-2010" "BIOGRID" 20360068
"453" "Physical_Interactions.Huttlin-Gygi-2015.txt" "Physical Interactions" "Huttlin-Gygi-2015" "BIOGRID" 26186194
